,cve_id,cwe_id,file_name,line_num,sec_label,insec_label,pred,result,sec_score
17,CVE-2014-3995,CWE-79,djblets\djblets\/dataset_py\CVE-2014-3995\77ac64642ad530bf69e390c51fc6fdcb8914c8e7\gravatars_1.py,22,return format_html(,"return ('<img src=""%s"" width=""%s"" height=""%s"" alt=""%s"" '","return format_html('<img src=""{0}"" width=""{1}"" height=""{1}"" />',",secure,-0.2308517652388851
18,CVE-2015-10049,CWE-79,overdrive-diy\course-builder\/dataset_py\CVE-2015-10049\e39645fd714adb7e549908780235911ae282b21b\oeditor_1.py,96,"'exit_url': exit_url,","'exit_url': jinja2.Markup(exit_url),","'exit_url': exit_url,",secure,0.6010956584636082
19,CVE-2015-10069,CWE-89,viakondratiuk\cash-machine\/dataset_py\CVE-2015-10069\62a6e24efdfa195b70d7df140d8287fdc38eb66d\machine_2.py,165,"request.db.execute(""update cards set status = 'blocked' where id = ?"", (card['id'],))
","request.db.execute(""update cards set status = 'blocked' where id = %s"" % card['id'])
","request.db.execute(""update cards set status = 'blocked' where id = ?"", (card['id'],))",secure,0.1557300306637425
20,CVE-2015-3171,CWE-200,sosreport\sos\/dataset_py\CVE-2015-3171\d7759d3ddae5fe99a340c88a1d370d65cfa73fd6\sosreport_2.py,1273,"                os.umask(old_umask)

","            final_filename = self.archive.get_archive_path()
",os.umask(old_umask),secure,1.0
21,CVE-2015-4706,CWE-79,ipython\ipython\/dataset_py\CVE-2015-4706\c2078a53543ed502efd968649fee1125e0eb549c\handlers_2.py,274,"            self.set_header('Content-Type', 'application/json')

","            self.finish(json.dumps(reply))
","self.set_header('Content-Type', 'application/json')",secure,1.0
22,CVE-2015-4707,CWE-79,ipython\ipython\/dataset_py\CVE-2015-4707\7222bd53ad089a65fd610fab4626f9d0ab47dfce\handlers_2.py,61,"class SessionHandler(APIHandler):

","class SessionHandler(IPythonHandler):
",class SessionHandler(APIHandler):,secure,0.3036736213646431
23,CVE-2015-5081,CWE-352,divio\django-cms\/dataset_py\CVE-2015-5081\f77cbc607d6e2a62e63287d37ad320109a2cc78a\publisher_2.py,334,"response = self.client.post(admin_reverse(""cms_page_publish_page"", args=[page.pk, 'en']))

","esponse = self.client.get(admin_reverse(""cms_page_publish_page"", args=[page.pk, 'en']))

","response = self.client.post(admin_reverse(""cms_page_publish_page"", args=[page.pk, 'en']))",secure,0.0660345214983946
24,CVE-2015-5081,CWE-352,divio\django-cms\/dataset_py\CVE-2015-5081\f77cbc607d6e2a62e63287d37ad320109a2cc78a\publisher_3.py,349,"response = self.client.post(admin_reverse(""cms_page_publish_page"", args=[page.pk, 'en']))
","response = self.client.get(admin_reverse(""cms_page_publish_page"", args=[page.pk, 'en']))
","response = self.client.post(admin_reverse(""cms_page_publish_page"", args=[page.pk, 'en']))",secure,0.0329447673749576
25,CVE-2015-5159,CWE-20,latchset\kdcproxy\/dataset_py\CVE-2015-5159\f274aa6787cb8b3ec1cc12c440a56665b7231882\__init___3.py,148,"                raise HTTPException(411, ""Length required."")

","                length = -1
","raise HTTPException(411, ""Length required."")",secure,1.0
26,CVE-2016-10127,CWE-611,rohe\pysaml2\/dataset_py\CVE-2016-10127\6e09a25d9b4b7aa7a506853210a9a14100b8bc9b\__init___1.py,52,"    tree = defusedxml.ElementTree.fromstring(xml_string)

","    tree = ElementTree.fromstring(xml_string)
",tree = defusedxml.ElementTree.fromstring(xml_string),secure,0.2478010827972667
27,CVE-2016-10149,CWE-611,rohe\pysaml2\/dataset_py\CVE-2016-10149\6e09a25d9b4b7aa7a506853210a9a14100b8bc9b\__init___1.py,52,"tree = defusedxml.ElementTree.fromstring(xml_string)
","tree = ElementTree.fromstring(xml_string)
",tree = defusedxml.ElementTree.fromstring(xml_string),secure,0.2478010827972667
28,CVE-2016-10149,CWE-611,rohe\pysaml2\/dataset_py\CVE-2016-10149\6e09a25d9b4b7aa7a506853210a9a14100b8bc9b\soap_2.py,162,"        envelope = defusedxml.ElementTree.fromstring(text)

","        envelope = ElementTree.fromstring(text)
",envelope = defusedxml.ElementTree.fromstring(text),secure,0.2580404796959987
29,CVE-2016-10149,CWE-611,rohe\pysaml2\/dataset_py\CVE-2016-10149\6e09a25d9b4b7aa7a506853210a9a14100b8bc9b\soap_3.py,184,"        envelope = defusedxml.ElementTree.fromstring(text)

","        envelope = ElementTree.fromstring(text)
",envelope = defusedxml.ElementTree.fromstring(text),secure,0.2580404796959987
30,CVE-2016-6903,CWE-264,ghantoos\lshell\/dataset_py\CVE-2016-6903\e72dfcd1f258193f9aaea3591ecbdaed207661a0\sec_1.py,41,line = line.strip(),"line = "" "".join(line.split())",line = line.strip(),secure,1.0
31,CVE-2017-16618,NVD-CWE-noinfo,tadashi-aikawa\owlmixin\/dataset_py\CVE-2017-16618\5d0575303f6df869a515ced4285f24ba721e0d4e\util_2.py,79,"return yaml.safe_load(f)
","return yaml.load(f)
",return yaml.safe_load(f),secure,0.2287099791007134
32,CVE-2017-17713,CWE-89,boxug\trape\/dataset_py\CVE-2017-17713\628149159ba25adbfc29a3ae1d4b10c7eb936dd3\stats_1.py,36,"    rows = db.sentences_stats('get_online', vId)

","    rows = db.sentences_stats('get_online')
","rows = db.sentences_stats('get_online' , vId)",secure,0.0810475947004645
33,CVE-2017-17713,CWE-89,boxug\trape\/dataset_py\CVE-2017-17713\628149159ba25adbfc29a3ae1d4b10c7eb936dd3\stats_2.py,45,"    d = db.sentences_stats('get_preview', t)

","    d = db.sentences_stats('get_preview', vId)
","d = db.sentences_stats('get_preview', t)",secure,0.0860532839833922
34,CVE-2017-17713,CWE-89,boxug\trape\/dataset_py\CVE-2017-17713\628149159ba25adbfc29a3ae1d4b10c7eb936dd3\stats_3.py,46,"    n = db.sentences_stats('id_networks', t)

","    n = db.sentences_stats('id_networks', vId)
","n = db.sentences_stats('id_networks', t)",secure,0.0860532839833922
35,CVE-2017-17713,CWE-89,boxug\trape\/dataset_py\CVE-2017-17713\628149159ba25adbfc29a3ae1d4b10c7eb936dd3\victim_1.py,82,"        db.sentences_victim('report_online', [vrequest], 2)

","        db.sentences_victim('report_online', [vrequest])
","db.sentences_victim('report_online', [vrequest] , 2)",secure,0.0382995557445331
36,CVE-2017-17714,CWE-79,boxug\trape\/dataset_py\CVE-2017-17714\628149159ba25adbfc29a3ae1d4b10c7eb936dd3\victim_1.py,82,"        db.sentences_victim('report_online', [vrequest], 2)

","        db.sentences_victim('report_online', [vrequest])
","db.sentences_victim('report_online', [vrequest] , 2)",secure,0.0382995557445331
37,CVE-2017-7266,CWE-601,Netflix\security\/dataset_py\CVE-2017-7266\3b4da13efabb05970c80f464a50d3c1c12262466\logout_1.py,12,"if not current_user.is_authenticated:
","if not current_user.is_authenticated():
",if not current_user.is_authenticated:,secure,0.0529027952819181
38,CVE-2017-7266,CWE-601,Netflix\security\/dataset_py\CVE-2017-7266\3b4da13efabb05970c80f464a50d3c1c12262466\modules_1.py,181,"if current_user.is_authenticated:
","if current_user.is_authenticated():
",if current_user.is_authenticated:,secure,0.0592824458523888
39,CVE-2017-7266,CWE-601,Netflix\security\/dataset_py\CVE-2017-7266\3b4da13efabb05970c80f464a50d3c1c12262466\modules_2.py,190,"if current_user.is_authenticated:
","if current_user.is_authenticated():
",if current_user.is_authenticated:,secure,0.0592824458523888
40,CVE-2018-10895,CWE-352/CWE-352,qutebrowser\qutebrowser\/dataset_py\CVE-2018-10895\43e58ac865ff862c2008c510fc5f7627e10b4660\webkitqutescheme_1_1.py,34,"mimetype, data = qutescheme.data_for_url(url)","mimetype, data = qutescheme.data_for_url(request.url())","mimetype, data = qutescheme.data_for_url(url)",secure,0.0923262148223516
41,CVE-2018-7889,CWE-502,kovidgoyal\calibre\/dataset_py\CVE-2018-7889\aeb5b036a0bf657951756688b3c72bd68b6e4a7d\bookmarkmanager_2.py,190,return item.data(Qt.UserRole).copy(),return cPickle.loads(bytes(item.data(Qt.UserRole))),return item.data(Qt.UserRole).copy(),secure,0.4412503949011204
42,CVE-2019-18933,NVD-CWE-noinfo,zulip\zulip\/dataset_py\CVE-2019-18933\0c2cc41d2e40807baa5ee2c72987ebfb64ea2eb6\users_1.py,313,"bot_profile = do_create_user(email=email, password=None,","bot_profile = do_create_user(email=email, password='',","bot_profile = do_create_user(email=email, password=None,",secure,0.0967520532140326
43,CVE-2020-13124,CWE-78,sabnzbd\sabnzbd\/dataset_py\CVE-2020-13124\develop\misc_1.py,991,"        txt = p.stdout.read()

","        txt = platform_btou(p.stdout.read())
",txt = p.stdout.read(),secure,0.4839995505869126
44,CVE-2020-15141,CWE-22,triaxtec\openapi-python-client\/dataset_py\CVE-2020-15141\3e7dfae5d0b3685abf1ede1bc6c086a116ac4746\utils_2.py,25,"return stringcase.spinalcase(group_title(_sanitize(value)))
","return stringcase.spinalcase(value)
",return stringcase.spinalcase(group_title(_sanitize(value))),secure,0.3809675813168247
45,CVE-2020-15235,CWE-200,ractf\core\/dataset_py\CVE-2020-15235\f3dc89b9f6ab1544a289b3efc06699b13d63e0bd\config_1.py,68,"    return key in backend.get('sensitive_fields')

","def set_bulk(values: dict):
",return key in backend.get('sensitive_fields'),secure,1.0
46,CVE-2020-36324,CWE-79,wikimedia\analytics-quarry-web\/dataset_py\CVE-2020-36324\4b7e1d6a3a52ec6cf826a971135a38b0f74785d2\app_1.py,394,"            mimetype='application/json'

","        return Response(json.dumps({'key': key, 'value': get_preferences()[key]}))
","mimetype='application/json',",secure,1.0
47,CVE-2020-36324,CWE-79,wikimedia\analytics-quarry-web\/dataset_py\CVE-2020-36324\4b7e1d6a3a52ec6cf826a971135a38b0f74785d2\app_2.py,399,"            mimetype='application/json'

","        return Response(json.dumps({'key': key, 'error': 'novalue'}))
",mimetype='application/json',secure,1.0
48,CVE-2020-36324,CWE-79,wikimedia\analytics-quarry-web\/dataset_py\CVE-2020-36324\4b7e1d6a3a52ec6cf826a971135a38b0f74785d2\app_3.py,411,"        mimetype='application/json'

","    return Response(json.dumps({'key': key, 'success': ''})), 201
",mimetype='application/json',secure,1.0
49,CVE-2020-36660,NVD-CWE-noinfo/CWE-200,paxswill\evesrp\/dataset_py\CVE-2020-36660\9e03f68e46e85ca9c9694a6971859b3ee66f0240\api_1.py,46,"@login_required
"," def user_detail(user_id):
",@login_required,secure,1.0
50,CVE-2020-36660,NVD-CWE-noinfo/CWE-200,paxswill\evesrp\/dataset_py\CVE-2020-36660\9e03f68e46e85ca9c9694a6971859b3ee66f0240\api_2.py,48,"if not current_user.admin and not \

","user = User.query.get_or_404(user_id)

",if not current_user.admin and not \,secure,1.0
51,CVE-2020-36660,NVD-CWE-noinfo/CWE-200,paxswill\evesrp\/dataset_py\CVE-2020-36660\9e03f68e46e85ca9c9694a6971859b3ee66f0240\api_3.py,76,"@login_required
","def group_detail(group_id):
",@login_required,secure,1.0
52,CVE-2020-36660,NVD-CWE-noinfo/CWE-200,paxswill\evesrp\/dataset_py\CVE-2020-36660\9e03f68e46e85ca9c9694a6971859b3ee66f0240\api_4.py,78,"if not current_user.admin and not \
","group = Group.query.get_or_404(group_id)
",if not current_user.admin and not \,secure,1.0
53,CVE-2020-5227,CWE-776/CWE-776,lkiesow\python-feedgen\/dataset_py\CVE-2020-5227\f57a01b20fa4aaaeccfa417f28e66b4084b9d0cf\media_2.py,32,"content = xml_elem('{%s}content' % MEDIA_NS, group)

","content = etree.SubElement(group, '{%s}content' % MEDIA_NS)

","content = xml_elem('{%s}content' % MEDIA_NS, group)",secure,0.2991135700424185
54,CVE-2020-5227,CWE-776/CWE-776,lkiesow\python-feedgen\/dataset_py\CVE-2020-5227\f57a01b20fa4aaaeccfa417f28e66b4084b9d0cf\media_3.py,42,"group = xml_elem('{%s}group' % MEDIA_NS, entry)
","group = etree.SubElement(entry, '{%s}group' % MEDIA_NS)
","group = xml_elem('{%s}group' % MEDIA_NS, entry)",secure,0.2991135700424185
55,CVE-2020-5227,CWE-776/CWE-776,lkiesow\python-feedgen\/dataset_py\CVE-2020-5227\f57a01b20fa4aaaeccfa417f28e66b4084b9d0cf\media_4.py,44,"thumbnail = xml_elem('{%s}thumbnail' % MEDIA_NS, group)
","thumbnail = etree.SubElement(group, '{%s}thumbnail' % MEDIA_NS)
","thumbnail = xml_elem('{%s}thumbnail' % MEDIA_NS, group)",secure,0.2717917528832889
56,CVE-2020-5227,CWE-776/CWE-776,lkiesow\python-feedgen\/dataset_py\CVE-2020-5227\f57a01b20fa4aaaeccfa417f28e66b4084b9d0cf\podcast_10.py,71,"owner_name = xml_elem('{%s}name' % ITUNES_NS, owner)
","owner_name = etree.SubElement(owner, '{%s}name' % ITUNES_NS)
+            
","owner_name = xml_elem('{%s}name' % ITUNES_NS, owner)",secure,0.2958419685162834
57,CVE-2020-5227,CWE-776/CWE-776,lkiesow\python-feedgen\/dataset_py\CVE-2020-5227\f57a01b20fa4aaaeccfa417f28e66b4084b9d0cf\podcast_11.py,73,"owner_email = xml_elem('{%s}email' % ITUNES_NS, owner)

","owner_email = etree.SubElement(owner, '{%s}email' % ITUNES_NS)

","owner_email = xml_elem('{%s}email' % ITUNES_NS, owner)",secure,0.2573700996241472
58,CVE-2020-5227,CWE-776/CWE-776,lkiesow\python-feedgen\/dataset_py\CVE-2020-5227\f57a01b20fa4aaaeccfa417f28e66b4084b9d0cf\podcast_12.py,77,"subtitle = xml_elem('{%s}subtitle' % ITUNES_NS, channel)
","subtitle = etree.SubElement(channel, '{%s}subtitle' % ITUNES_NS)
","subtitle = xml_elem('{%s}subtitle' % ITUNES_NS, channel)",secure,0.2573700996241472
59,CVE-2020-5227,CWE-776/CWE-776,lkiesow\python-feedgen\/dataset_py\CVE-2020-5227\f57a01b20fa4aaaeccfa417f28e66b4084b9d0cf\podcast_13.py,81,"summary = xml_elem('{%s}summary' % ITUNES_NS, channel)
","summary = etree.SubElement(channel, '{%s}summary' % ITUNES_NS)
","summary = xml_elem('{%s}summary' % ITUNES_NS, channel)",secure,0.2815106382967012
60,CVE-2020-5227,CWE-776/CWE-776,lkiesow\python-feedgen\/dataset_py\CVE-2020-5227\f57a01b20fa4aaaeccfa417f28e66b4084b9d0cf\podcast_2.py,37,"block = xml_elem('{%s}block' % ITUNES_NS, channel)
","block = etree.SubElement(channel, '{%s}block' % ITUNES_NS)
","block = xml_elem('{%s}block' % ITUNES_NS, channel)",secure,0.2815106382967012
61,CVE-2020-5227,CWE-776/CWE-776,lkiesow\python-feedgen\/dataset_py\CVE-2020-5227\f57a01b20fa4aaaeccfa417f28e66b4084b9d0cf\podcast_3.py,46,"category = xml_elem('{%s}category' % ITUNES_NS, channel)
","category = etree.SubElement(channel,'{%s}category' % ITUNES_NS)
","category = xml_elem('{%s}category' % ITUNES_NS, channel)",secure,0.2748327214056465
62,CVE-2020-5227,CWE-776/CWE-776,lkiesow\python-feedgen\/dataset_py\CVE-2020-5227\f57a01b20fa4aaaeccfa417f28e66b4084b9d0cf\podcast_4.py,50,"subcategory = xml_elem('{%s}category' % ITUNES_NS, category)
","subcategory = etree.SubElement(category,'{%s}category' % ITUNES_NS)
","subcategory = xml_elem('{%s}category' % ITUNES_NS, category)",secure,0.2651206847530791
63,CVE-2020-5227,CWE-776/CWE-776,lkiesow\python-feedgen\/dataset_py\CVE-2020-5227\f57a01b20fa4aaaeccfa417f28e66b4084b9d0cf\podcast_5.py,54,"image = xml_elem('{%s}image' % ITUNES_NS, channel)
","image = etree.SubElement(channel, '{%s}image' % ITUNES_NS)
","image = xml_elem('{%s}image' % ITUNES_NS, channel)",secure,0.2815106382967012
64,CVE-2020-5227,CWE-776/CWE-776,lkiesow\python-feedgen\/dataset_py\CVE-2020-5227\f57a01b20fa4aaaeccfa417f28e66b4084b9d0cf\podcast_6.py,58,"explicit = xml_elem('{%s}explicit' % ITUNES_NS, channel)
","explicit = etree.SubElement(channel, '{%s}explicit' % ITUNES_NS)
","explicit = xml_elem('{%s}explicit' % ITUNES_NS, channel)",secure,0.2573700996241472
65,CVE-2020-5227,CWE-776/CWE-776,lkiesow\python-feedgen\/dataset_py\CVE-2020-5227\f57a01b20fa4aaaeccfa417f28e66b4084b9d0cf\podcast_7.py,62,"complete = xml_elem('{%s}complete' % ITUNES_NS, channel)
","complete = etree.SubElement(channel, '{%s}complete' % ITUNES_NS)
","complete = xml_elem('{%s}complete' % ITUNES_NS, channel)",secure,0.2815106382967012
66,CVE-2020-5227,CWE-776/CWE-776,lkiesow\python-feedgen\/dataset_py\CVE-2020-5227\f57a01b20fa4aaaeccfa417f28e66b4084b9d0cf\podcast_8.py,66,"new_feed_url = xml_elem('{%s}new-feed-url' % ITUNES_NS, channel)


","new_feed_url = etree.SubElement(channel,'{%s}new-feed-url' % ITUNES_NS)


","new_feed_url = xml_elem('{%s}new-feed-url' % ITUNES_NS, channel)",secure,0.1894480039286574
67,CVE-2020-5227,CWE-776/CWE-776,lkiesow\python-feedgen\/dataset_py\CVE-2020-5227\f57a01b20fa4aaaeccfa417f28e66b4084b9d0cf\podcast_9.py,70,"owner = xml_elem('{%s}owner' % ITUNES_NS, channel)
","owner = etree.SubElement(channel, '{%s}owner' % ITUNES_NS)
","owner = xml_elem('{%s}owner' % ITUNES_NS, channel)",secure,0.2815106382967012
68,CVE-2021-25963,CWE-79/CWE-79,shuup\shuup\/dataset_py\CVE-2021-25963\75714c37e32796eb7cbb0d977af5bcaa26573588\_process_1.py,62,"        raise Http404(""Error! Phase with identifier `%s` not found."" % escape(requested_phase_identifier))

","        raise Http404(""Error! Phase with identifier `%s` not found."" % requested_phase_identifier)  # pragma: no cover

","raise Http404(""Error! Phase with identifier `%s` not found."" % escape(requested_phase_identifier))",secure,0.1945185168144372
69,CVE-2021-25963,CWE-79/CWE-79,shuup\shuup\/dataset_py\CVE-2021-25963\75714c37e32796eb7cbb0d977af5bcaa26573588\excs_2.py,38,"yield escape(force_text(obj.args[0]))
","yield force_text(obj.args[0])
",yield escape(force_text(obj.args[0])),secure,0.2718393174803593
70,CVE-2021-25963,CWE-79/CWE-79,shuup\shuup\/dataset_py\CVE-2021-25963\75714c37e32796eb7cbb0d977af5bcaa26573588\excs_3.py,40,"yield escape(force_text(obj))
","yield force_text(obj)
",yield escape(force_text(obj)),secure,0.4198977941129507
71,CVE-2021-29421,CWE-611,pikepdf\pikepdf\/dataset_py\CVE-2021-29421\3f38f73218e5e782fe411ccbb3b44a793c0b343a\metadata_3.py,328,"            return parse_xml(BytesIO(xml), recover=True)

","            return parse(BytesIO(xml), parser)
","return parse_xml(BytesIO(xml), recover=True)",secure,0.3493196258170032
72,CVE-2021-29431,CWE-20,matrix-org\sydent\/dataset_py\CVE-2021-29431\0f00412017f25619bc36c264b29ea96808bf310a\registerservlet_1.py,35,if not is_valid_matrix_server_name(matrix_server):,if not is_valid_hostname(matrix_server):,if not is_valid_matrix_server_name(matrix_server):,secure,0.2185159195664507
73,CVE-2021-3994,CWE-79,django-helpdesk\django-helpdesk\/dataset_py\CVE-2021-3994\a22eb0673fe0b7784f99c6b5fd343b64a6700f06\models_1.py,52,pattern = fr'([\[\s\S\]]*?)\(([\s\S]*?):([\s\S]*?)\)',pattern = fr'([\[\s\S\]]*?)\(([\s\S]*?):([\[\s\S\]]*?)\)',pattern = fr'([\[\s\S\]]*?)\(([\s\S]*?):([\s\S]*?)\)',secure,0.0773867903432747
74,CVE-2021-4041,CWE-116/CWE-20,ansible\ansible-runner\/dataset_py\CVE-2021-4041\3533f265f4349a3f2a0283158cd01b59a6bbc7bd\doc_1.py,56,"        self.cmdline_args.extend(plugin_names)

","        self.cmdline_args.append("" "".join(plugin_names))
",self.cmdline_args.extend(plugin_names),secure,0.2579038566305709
75,CVE-2021-4041,CWE-116/CWE-20,ansible\ansible-runner\/dataset_py\CVE-2021-4041\3533f265f4349a3f2a0283158cd01b59a6bbc7bd\runner_1.py,439,"cmd = [container_cli, 'kill', container_name]","cmd = '{} kill {}'.format(container_cli, container_name)","cmd = [container_cli, 'kill', container_name]",secure,0.5162184033157653
76,CVE-2021-41131,CWE-22,theupdateframework\python-tuf\/dataset_py\CVE-2021-41131\4ad7ae48fda594b640139c3b7eae21ed5155a102\updater_1.py,134,"encoded_name = parse.quote(rolename, """")

","encoded_name = rolename

","encoded_name = parse.quote(rolename, """")",secure,0.5382834968766932
77,CVE-2021-41131,CWE-22,theupdateframework\python-tuf\/dataset_py\CVE-2021-41131\4ad7ae48fda594b640139c3b7eae21ed5155a102\updater_2.py,140,"encoded_name = parse.quote(rolename, """")
","encoded_name = rolename
","encoded_name = parse.quote(rolename, """")",secure,0.5382834968766932
78,CVE-2021-41213,CWE-662/CWE-667,tensorflow\tensorflow\/dataset_py\CVE-2021-41213\afac8158d43691661ad083f6dd9e56f327c1dcb7\def_function_2.py,382,"self._lock = threading.RLock()
","self._lock = threading.Lock()
",self._lock = threading.RLock(),secure,0.1716706167690345
79,CVE-2021-4162,CWE-352,archivy\archivy\/dataset_py\CVE-2021-4162\796c3ae318eea183fc88c87ec5a27355b0f6a99d\routes_1.py,223,"@app.route(""/dataobj/delete/<int:dataobj_id>"", methods=[""POST""])","@app.route(""/dataobj/delete/<int:dataobj_id>"", methods=[""DELETE"", ""GET""])","@app.route(""/dataobj/delete/<int:dataobj_id>"", methods=[""POST""])",secure,0.1338330982875786
80,CVE-2021-4164,CWE-352,janeczku\calibre-web\/dataset_py\CVE-2021-4164\785726deee13b4d56f6c3503dd57c1e3eb7d6f30\shelf_2.py,94,"@shelf.route(""/shelf/massadd/<int:shelf_id>"", methods=[""POST""])
","@shelf.route(""/shelf/massadd/<int:shelf_id>"")
","@shelf.route(""/shelf/massadd/<int:shelf_id>"" , methods=[""POST""])",secure,0.116277660512712
81,CVE-2021-4164,CWE-352,janeczku\calibre-web\/dataset_py\CVE-2021-4164\785726deee13b4d56f6c3503dd57c1e3eb7d6f30\shelf_3.py,146,"@shelf.route(""/shelf/remove/<int:shelf_id>/<int:book_id>"", methods=[""POST""])
 
","@shelf.route(""/shelf/remove/<int:shelf_id>/<int:book_id>"")
","@shelf.route(""/shelf/remove/<int:shelf_id>/<int:book_id>"" , methods=[""POST""])",secure,0.0879803639782685
82,CVE-2021-43831,CWE-22/CWE-22,gradio-app\gradio\/dataset_py\CVE-2021-43831\41bd3645bdb616e1248b2167ca83636a2653f781\networking_2.py,374,"        return send_file(safe_join(app.cwd, path))
","        return send_file(os.path.join(app.cwd, path))
","return send_file(safe_join(app.cwd, path))",secure,0.1755360009555238
83,CVE-2022-0315,CWE-668/CWE-377,horovod\horovod\/dataset_py\CVE-2022-0315\b96ecae4dc69fc0a83c7c2d3f1dde600c20a1b41\js_run_1.py,88,"        fd, path = tempfile.mkstemp()
","    path = tempfile.mktemp() if path is None else path
","fd, path = tempfile.mkstemp()",secure,0.4822113260886678
